src_port,dst_port,window_size,tcp_flags,packet_size,num_options,has_MSS,has_WScale,has_NOP,has_SAckOK,has_Timestamp,has_UTO,has_EOL,mss_value,has_standard_mss,wscale_value,timestamp_val,timestamp_echo,has_zero_timestamp,option_sequence_hash,has_4_options,has_5_options,src_port_range,dst_port_range,avg_interval,std_interval,min_interval,max_interval,interval_regularity,interval_coefficient_variation,pattern_diversity,total_syn_packets,label,pcap_file
38299,27017,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,7524903,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
32989,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
50893,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,7215969,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56069,80,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
41328,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
64454,8080,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
47155,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,2813899,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
38321,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,8176433,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
64429,8080,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
35315,25,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,3408580,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
51079,5432,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
43368,993,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
58024,5432,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,9821006,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
47593,3306,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,4300047,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56748,8080,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,6068131,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
42533,995,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
58375,5432,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,4111596,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
44998,5432,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,1537720,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
45587,22,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2474659,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
62145,3306,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,5517134,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
53675,3389,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,8403829,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54752,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,8976022,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
47196,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,4205596,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
65116,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
64270,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,8584785,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
62991,443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56249,443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,5198406,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
63294,80,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
55373,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,2648756,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
57859,22,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
57924,443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,6484384,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54422,143,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,6186311,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
48258,8443,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,9278326,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
52577,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,6446596,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56422,443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
37088,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,8603505,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
55887,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,7198478,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
45338,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,1292084,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
61413,8080,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
36357,80,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
64864,8080,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2868690,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
37854,8080,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
33907,80,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,6250780,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
33092,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,5604086,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
49540,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,1797145,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
52369,995,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
45683,22,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,3967966,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
55700,3389,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
35175,8080,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54050,22,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,4417808,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
57062,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,5800300,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56919,80,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,7478439,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
40994,443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
38712,8443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
41088,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,2691378,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
62313,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,1556300,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
42804,443,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,9203411,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
58387,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,2350952,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
49865,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,9613932,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
51884,443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54820,3389,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,5617280,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
43326,8080,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
41197,8080,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
51895,53,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,5144607,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
61278,22,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,7105746,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
53985,22,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56533,22,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
59915,21,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,3809621,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
52754,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,6847180,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
64322,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,8950187,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
59530,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,6849513,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
37827,80,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,9832892,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
53131,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,5475998,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
42370,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,3591260,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
44471,443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
45271,8443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
53118,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,5407265,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
48681,27017,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54354,27017,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
62680,993,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,7330349,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56503,27017,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
65056,110,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,9676049,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
46224,21,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
52619,8080,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2573714,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
20,1234,8192,S,66,5,1,1,1,1,0,0,1,1460,1,10,0,0,0,2582859906,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
34649,995,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,1946272,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
64194,993,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
38658,3306,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
38503,3389,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,3834132,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
